id	gene	entrez_id	variant	disease	doid	phenotypes	drugs	drug_interaction_type	evidence_type	evidence_direction	evidence_level	clinical_significance	evidence_statement	citation_id	source_type	asco_abstract_id	citation	nct_ids	rating	evidence_status	evidence_id	variant_id	gene_id	chromosome	start	stop	reference_bases	variant_bases	representative_transcript	chromosome2	start2	stop2	representative_transcript2	ensembl_version	reference_build	variant_summary	variant_origin	last_review_date	evidence_civic_url	variant_civic_url	gene_civic_url	is_flagged	variant_upper
846	ERBB2	2064	Amplification	Her2-receptor Positive Breast Cancer	0060079	NA	Trastuzumab,Afatinib	Combination	Predictive	Supports	B	Sensitivity/Response	Trastuzumab resistance is thought to consist of multiple compensatory mechanisms involving ErbB family members such as increased signaling through ErbB family heterodimers.  The irreversible TKI afatinib blocks EGFR, HER2, ErbB3 and ErbB4.  Thus afatinib was studied in this Phase I trial of trastuzumab-progressed HER2 positive metastatic BC (MBC) in combination with continued trastuzumab treatment, where trastuzumab is still the perferred treatment for trastuzumab-progressed MBC.  Objective response and disease control rates were 11% and 39%.  The authors conclude that the clinical activity observed in this trial warrants further work with afatinib and trastuzumab combination therapy.	25370464	PubMed	NA	Ring et al., 2015, Clin. Cancer Res.	NA	3	accepted	1013	306	20	17	37856333	37884915	NA	NA	ENST00000269571.5	NA	NA	NA	NA	75	GRCh37	Her2 (ERBB2) amplifications are seen in up to 20% of breast cancers and were associated with aggressive disease and poor prognosis when discovered. Trastuzumab first found considerable success, and was approved for treatment, in HER2 positive metastatic breast cancer (MBC) which had progressed under chemotherapy. These metastatic cancers nonetheless progressed under trastuzumab, and other forms of therapy were studied for next line treatments, including tyrosine kinase inhibitors. Lapatinib, a reversible inhibitor of tyrosine kinase activity in ErbB1 and ErbB2, and afatinib, an irreversible inhibitor of all 4 ErbB forms were shown to have activity in trastuzumab-progressed HER2 MBC. Interestingly trastuzumab itself also turned out to remain effective in treatment of trastuzumab-progressed HER2 MBC. The LUX-Breast 1 trial compared a TKI-based treatment (afatinib) to a trastuzumab-based treatment of trastuzumab-progressed HER2 MBC, and the LUX-Breast 3 trial addressed TKI application in the context of HER2 MBC with difficult to treat brain metastases. In neither of these cases was the TKI more effective, making successful future replacement of trastuzumab-based therapy with a TKI in trastuzumab-progressed HER2 MBC seem unlikely. Instead, a potential role for TKIs in this disease context is revealed in preclinical work suggesting synergism between TKI and trastuzumab action, and clinical trials with lapatinib or afatinib combined with trastuzumab indicate that dual HER2 blockade may be an effective therapy. Dual antibody HER2 blockade with pertuzumab instead of TKI in HER2 MBC has also recently shown strong results in the CLEOPATRA trial. HER2 overexpression is targeted in neoadjuvant breast cancer treatment, and has also been successfully targeted in gastric cancer.	Somatic	2018-02-18 04:15:24 UTC	https://civic.genome.wustl.edu/links/evidence_items/1013	https://civic.genome.wustl.edu/links/variants/306	https://civic.genome.wustl.edu/links/genes/20	FALSE	AMPLIFICATION
855	ERBB2	2064	Amplification	Gastric Adenocarcinoma	3717	NA	Trastuzumab	NA	Predictive	Supports	B	Sensitivity/Response	ToGA, a Phase III study (NCT01041404) addressed use of trastuzumab in HER2 positive advanced gastric cancer, where chemotherapy using fluoropyrimidine-based and platinum-based combinations had been common practice.  Patients were given a chemotherapy regime containing capecitabine, flourouracil and cisplatin with (n=298) or without (n=296) trastuzumab, and had not been previously treated for metastatic cancer.  Study endpoint was overall survival, which was significantly different in the two populations (13.8 months with chemotherapy + trastuzumab and 11.1 months for chemotherapy alone).  The authors conclude that trastuzumab should be a standard option for HER2 positive advanced gastric cancer.	20728210	PubMed	NA	Bang et al., 2010, Lancet	NCT01041404	4	accepted	1022	306	20	17	37856333	37884915	NA	NA	ENST00000269571.5	NA	NA	NA	NA	75	GRCh37	Her2 (ERBB2) amplifications are seen in up to 20% of breast cancers and were associated with aggressive disease and poor prognosis when discovered. Trastuzumab first found considerable success, and was approved for treatment, in HER2 positive metastatic breast cancer (MBC) which had progressed under chemotherapy. These metastatic cancers nonetheless progressed under trastuzumab, and other forms of therapy were studied for next line treatments, including tyrosine kinase inhibitors. Lapatinib, a reversible inhibitor of tyrosine kinase activity in ErbB1 and ErbB2, and afatinib, an irreversible inhibitor of all 4 ErbB forms were shown to have activity in trastuzumab-progressed HER2 MBC. Interestingly trastuzumab itself also turned out to remain effective in treatment of trastuzumab-progressed HER2 MBC. The LUX-Breast 1 trial compared a TKI-based treatment (afatinib) to a trastuzumab-based treatment of trastuzumab-progressed HER2 MBC, and the LUX-Breast 3 trial addressed TKI application in the context of HER2 MBC with difficult to treat brain metastases. In neither of these cases was the TKI more effective, making successful future replacement of trastuzumab-based therapy with a TKI in trastuzumab-progressed HER2 MBC seem unlikely. Instead, a potential role for TKIs in this disease context is revealed in preclinical work suggesting synergism between TKI and trastuzumab action, and clinical trials with lapatinib or afatinib combined with trastuzumab indicate that dual HER2 blockade may be an effective therapy. Dual antibody HER2 blockade with pertuzumab instead of TKI in HER2 MBC has also recently shown strong results in the CLEOPATRA trial. HER2 overexpression is targeted in neoadjuvant breast cancer treatment, and has also been successfully targeted in gastric cancer.	Somatic	2016-02-15 23:09:31 UTC	https://civic.genome.wustl.edu/links/evidence_items/1022	https://civic.genome.wustl.edu/links/variants/306	https://civic.genome.wustl.edu/links/genes/20	FALSE	AMPLIFICATION
856	ERBB2	2064	Amplification	Gastric Adenocarcinoma	3717	NA	Lapatinib	NA	Predictive	Supports	B	Sensitivity/Response	TyTAN, a Phase III study in Asian patients, looked at addition of tyrosine kinase inhibitor lapatinib to chemptherapy in advanced HER2 positive gastric cancer.  Primary endpoint was Overall Survival (OS).  Participants had progressed under previous treatment and only a small percentage had seen first line trastuzumab.  Patients were a mix of those having undergone gastrectomy and not.  OS was not significantly  different in the ITT population, but certain subpopulations showed significant differences.  In the subset of patients showing a stronger immunohistochemistry result for HER2 (IHC3+), progression free survival was significantly different at 5.6 months for lapatinib + pacitaxel vs. 4.2 months for pacitaxel alone.  The authors conclude that proof of concept for lapatanib addition to chemotherapy for certain subgroups is provided in this study.	24868024	PubMed	NA	Satoh et al., 2014, J. Clin. Oncol.	NA	3	accepted	1023	306	20	17	37856333	37884915	NA	NA	ENST00000269571.5	NA	NA	NA	NA	75	GRCh37	Her2 (ERBB2) amplifications are seen in up to 20% of breast cancers and were associated with aggressive disease and poor prognosis when discovered. Trastuzumab first found considerable success, and was approved for treatment, in HER2 positive metastatic breast cancer (MBC) which had progressed under chemotherapy. These metastatic cancers nonetheless progressed under trastuzumab, and other forms of therapy were studied for next line treatments, including tyrosine kinase inhibitors. Lapatinib, a reversible inhibitor of tyrosine kinase activity in ErbB1 and ErbB2, and afatinib, an irreversible inhibitor of all 4 ErbB forms were shown to have activity in trastuzumab-progressed HER2 MBC. Interestingly trastuzumab itself also turned out to remain effective in treatment of trastuzumab-progressed HER2 MBC. The LUX-Breast 1 trial compared a TKI-based treatment (afatinib) to a trastuzumab-based treatment of trastuzumab-progressed HER2 MBC, and the LUX-Breast 3 trial addressed TKI application in the context of HER2 MBC with difficult to treat brain metastases. In neither of these cases was the TKI more effective, making successful future replacement of trastuzumab-based therapy with a TKI in trastuzumab-progressed HER2 MBC seem unlikely. Instead, a potential role for TKIs in this disease context is revealed in preclinical work suggesting synergism between TKI and trastuzumab action, and clinical trials with lapatinib or afatinib combined with trastuzumab indicate that dual HER2 blockade may be an effective therapy. Dual antibody HER2 blockade with pertuzumab instead of TKI in HER2 MBC has also recently shown strong results in the CLEOPATRA trial. HER2 overexpression is targeted in neoadjuvant breast cancer treatment, and has also been successfully targeted in gastric cancer.	Somatic	2016-02-15 23:08:05 UTC	https://civic.genome.wustl.edu/links/evidence_items/1023	https://civic.genome.wustl.edu/links/variants/306	https://civic.genome.wustl.edu/links/genes/20	FALSE	AMPLIFICATION
873	ERBB2	2064	Amplification	Lung Non-small Cell Carcinoma	3908	NA	Trastuzumab	NA	Predictive	Does Not Support	B	Sensitivity/Response	In this phase II trial with 2 arms, 103 patients with untreated stage IIIB/IV HER2 positive NSCLC were given gemcitabine-cisplatin with or without trastuzumab.  HER2 positivity was broadly defined as IHC2+/3+, positive by FISH, or increased circulating HER2 extracellular domain.  Significant differences between the treatment arms were not observed, but in a small subset of IHC3+/FISH positive patients, 5 of 6 responded to trastuzumab and had increased PFS of 8.5 months in comparison to 6.1 months in the IHC2+ group.  Although from 2004, this study remains cited in 2016 literature when discussing the unclear efficacy of trastuzumab in wild-type HER2 overexpressing NSCLC. The authors conclude that future studies of trastuzumab in HER2 positive NSCLC should focus on high expressing subjects.	14679114	PubMed	NA	Gatzemeier et al., 2004, Ann. Oncol.	NA	2	accepted	1041	306	20	17	37856333	37884915	NA	NA	ENST00000269571.5	NA	NA	NA	NA	75	GRCh37	Her2 (ERBB2) amplifications are seen in up to 20% of breast cancers and were associated with aggressive disease and poor prognosis when discovered. Trastuzumab first found considerable success, and was approved for treatment, in HER2 positive metastatic breast cancer (MBC) which had progressed under chemotherapy. These metastatic cancers nonetheless progressed under trastuzumab, and other forms of therapy were studied for next line treatments, including tyrosine kinase inhibitors. Lapatinib, a reversible inhibitor of tyrosine kinase activity in ErbB1 and ErbB2, and afatinib, an irreversible inhibitor of all 4 ErbB forms were shown to have activity in trastuzumab-progressed HER2 MBC. Interestingly trastuzumab itself also turned out to remain effective in treatment of trastuzumab-progressed HER2 MBC. The LUX-Breast 1 trial compared a TKI-based treatment (afatinib) to a trastuzumab-based treatment of trastuzumab-progressed HER2 MBC, and the LUX-Breast 3 trial addressed TKI application in the context of HER2 MBC with difficult to treat brain metastases. In neither of these cases was the TKI more effective, making successful future replacement of trastuzumab-based therapy with a TKI in trastuzumab-progressed HER2 MBC seem unlikely. Instead, a potential role for TKIs in this disease context is revealed in preclinical work suggesting synergism between TKI and trastuzumab action, and clinical trials with lapatinib or afatinib combined with trastuzumab indicate that dual HER2 blockade may be an effective therapy. Dual antibody HER2 blockade with pertuzumab instead of TKI in HER2 MBC has also recently shown strong results in the CLEOPATRA trial. HER2 overexpression is targeted in neoadjuvant breast cancer treatment, and has also been successfully targeted in gastric cancer.	Somatic	2016-10-06 18:38:51 UTC	https://civic.genome.wustl.edu/links/evidence_items/1041	https://civic.genome.wustl.edu/links/variants/306	https://civic.genome.wustl.edu/links/genes/20	FALSE	AMPLIFICATION
874	ERBB2	2064	Amplification	Lung Non-small Cell Carcinoma	3908	NA	Trastuzumab	NA	Predictive	Does Not Support	B	Sensitivity/Response	In this phase II trial a small group of patients with IHC2+ or IHC3+ HER2 NSCLC, in which primary platinum-based therapy had failed, were given either docetaxel or trastuzumab after which both groups were given docetaxel and trastuzumab together.  there was one partial response in the docetaxel group and none in the trastuzumab group.  The authors report that due to the limited clinical activity of trastuzumab-based therapy in this cohort, as well as similar results in other trastuzumab studies, that targets other than HER2 in NSCLC should be considered for future study.  This 2004 study remains cited in 2016 literature in discussing the unclear efficacy of trastuzumab in wild-type HER2 overexpressing NSCLC, but mutant HER2 in NSCLC has been further studied and a picture of different HER2 mutations being potentially responsive to specific targeted therapies is emerging.	14967075	PubMed	NA	Lara et al., 2004, Clin Lung Cancer	NA	3	accepted	1042	306	20	17	37856333	37884915	NA	NA	ENST00000269571.5	NA	NA	NA	NA	75	GRCh37	Her2 (ERBB2) amplifications are seen in up to 20% of breast cancers and were associated with aggressive disease and poor prognosis when discovered. Trastuzumab first found considerable success, and was approved for treatment, in HER2 positive metastatic breast cancer (MBC) which had progressed under chemotherapy. These metastatic cancers nonetheless progressed under trastuzumab, and other forms of therapy were studied for next line treatments, including tyrosine kinase inhibitors. Lapatinib, a reversible inhibitor of tyrosine kinase activity in ErbB1 and ErbB2, and afatinib, an irreversible inhibitor of all 4 ErbB forms were shown to have activity in trastuzumab-progressed HER2 MBC. Interestingly trastuzumab itself also turned out to remain effective in treatment of trastuzumab-progressed HER2 MBC. The LUX-Breast 1 trial compared a TKI-based treatment (afatinib) to a trastuzumab-based treatment of trastuzumab-progressed HER2 MBC, and the LUX-Breast 3 trial addressed TKI application in the context of HER2 MBC with difficult to treat brain metastases. In neither of these cases was the TKI more effective, making successful future replacement of trastuzumab-based therapy with a TKI in trastuzumab-progressed HER2 MBC seem unlikely. Instead, a potential role for TKIs in this disease context is revealed in preclinical work suggesting synergism between TKI and trastuzumab action, and clinical trials with lapatinib or afatinib combined with trastuzumab indicate that dual HER2 blockade may be an effective therapy. Dual antibody HER2 blockade with pertuzumab instead of TKI in HER2 MBC has also recently shown strong results in the CLEOPATRA trial. HER2 overexpression is targeted in neoadjuvant breast cancer treatment, and has also been successfully targeted in gastric cancer.	Somatic	2016-10-06 18:38:51 UTC	https://civic.genome.wustl.edu/links/evidence_items/1042	https://civic.genome.wustl.edu/links/variants/306	https://civic.genome.wustl.edu/links/genes/20	FALSE	AMPLIFICATION
876	ERBB2	2064	Amplification	Lung Small Cell Carcinoma	5409	NA	Irinotecan,Trastuzumab	Combination	Predictive	Supports	C	Sensitivity/Response	This report details 2 case studies in relapsed HER2 positive SCLC.  In the first case, a 50 pack-year patient showed intense non-mutant HER2 expression by IHC without DNA amplification, and had undergone multiple prior lines of treatment.  With induction of trastuzumab and irinotecan treatment, tumor regression was observed with progression free survival of 4.5 months.  Case 2 involved a 68 year old never-smoker with relapsed SCLC.  Tumor showed HER2 positive SCLC cells with no amplification or mutation.  Third line trastuzumab plus irinotecan brought about some symptom improvement and PFS of 3.5 months.  While the efficacy of trastuzumab against NSCLC with elevated levels of wild-type HER2 expression remains unclear, the authors conclude that trastuzumab based therapy is a promising strategy for chemo-resistant SCLC.	25601188	PubMed	NA	Kinehara et al., 2015, Lung Cancer	NA	4	accepted	1044	306	20	17	37856333	37884915	NA	NA	ENST00000269571.5	NA	NA	NA	NA	75	GRCh37	Her2 (ERBB2) amplifications are seen in up to 20% of breast cancers and were associated with aggressive disease and poor prognosis when discovered. Trastuzumab first found considerable success, and was approved for treatment, in HER2 positive metastatic breast cancer (MBC) which had progressed under chemotherapy. These metastatic cancers nonetheless progressed under trastuzumab, and other forms of therapy were studied for next line treatments, including tyrosine kinase inhibitors. Lapatinib, a reversible inhibitor of tyrosine kinase activity in ErbB1 and ErbB2, and afatinib, an irreversible inhibitor of all 4 ErbB forms were shown to have activity in trastuzumab-progressed HER2 MBC. Interestingly trastuzumab itself also turned out to remain effective in treatment of trastuzumab-progressed HER2 MBC. The LUX-Breast 1 trial compared a TKI-based treatment (afatinib) to a trastuzumab-based treatment of trastuzumab-progressed HER2 MBC, and the LUX-Breast 3 trial addressed TKI application in the context of HER2 MBC with difficult to treat brain metastases. In neither of these cases was the TKI more effective, making successful future replacement of trastuzumab-based therapy with a TKI in trastuzumab-progressed HER2 MBC seem unlikely. Instead, a potential role for TKIs in this disease context is revealed in preclinical work suggesting synergism between TKI and trastuzumab action, and clinical trials with lapatinib or afatinib combined with trastuzumab indicate that dual HER2 blockade may be an effective therapy. Dual antibody HER2 blockade with pertuzumab instead of TKI in HER2 MBC has also recently shown strong results in the CLEOPATRA trial. HER2 overexpression is targeted in neoadjuvant breast cancer treatment, and has also been successfully targeted in gastric cancer.	Somatic	2016-10-06 18:38:51 UTC	https://civic.genome.wustl.edu/links/evidence_items/1044	https://civic.genome.wustl.edu/links/variants/306	https://civic.genome.wustl.edu/links/genes/20	FALSE	AMPLIFICATION
880	ERBB2	2064	Amplification	Lung Non-small Cell Carcinoma	3908	NA	Trastuzumab Emtansine	NA	Predictive	Supports	D	Sensitivity/Response	Efficacy of trastuzumab in HER2 overexpressing NSCLC remains unclear.  In this study using a panel of NSCLC HER2 overexpressing cell lines, antiproliferative effects of trastuzumab emtansine (T-DM1) were observed in a HER2-expression dependant manner, with strongest effects in Calu-3 (high expressing) and no effects in Calu-6 (low expressing).  Trastuzumab did not show notable effects on cell growth in any tested cells.  HER2 positivity in NSCLC is fairly common at 2-20%.  A clinical trial (NCT02289833) is currently underway to asses TDM-1 in HER2 overexpressing lung cancer.	24898067	PubMed	NA	Cretella et al., 2014, Mol. Cancer	NA	4	accepted	1050	306	20	17	37856333	37884915	NA	NA	ENST00000269571.5	NA	NA	NA	NA	75	GRCh37	Her2 (ERBB2) amplifications are seen in up to 20% of breast cancers and were associated with aggressive disease and poor prognosis when discovered. Trastuzumab first found considerable success, and was approved for treatment, in HER2 positive metastatic breast cancer (MBC) which had progressed under chemotherapy. These metastatic cancers nonetheless progressed under trastuzumab, and other forms of therapy were studied for next line treatments, including tyrosine kinase inhibitors. Lapatinib, a reversible inhibitor of tyrosine kinase activity in ErbB1 and ErbB2, and afatinib, an irreversible inhibitor of all 4 ErbB forms were shown to have activity in trastuzumab-progressed HER2 MBC. Interestingly trastuzumab itself also turned out to remain effective in treatment of trastuzumab-progressed HER2 MBC. The LUX-Breast 1 trial compared a TKI-based treatment (afatinib) to a trastuzumab-based treatment of trastuzumab-progressed HER2 MBC, and the LUX-Breast 3 trial addressed TKI application in the context of HER2 MBC with difficult to treat brain metastases. In neither of these cases was the TKI more effective, making successful future replacement of trastuzumab-based therapy with a TKI in trastuzumab-progressed HER2 MBC seem unlikely. Instead, a potential role for TKIs in this disease context is revealed in preclinical work suggesting synergism between TKI and trastuzumab action, and clinical trials with lapatinib or afatinib combined with trastuzumab indicate that dual HER2 blockade may be an effective therapy. Dual antibody HER2 blockade with pertuzumab instead of TKI in HER2 MBC has also recently shown strong results in the CLEOPATRA trial. HER2 overexpression is targeted in neoadjuvant breast cancer treatment, and has also been successfully targeted in gastric cancer.	Somatic	2016-10-06 18:38:51 UTC	https://civic.genome.wustl.edu/links/evidence_items/1050	https://civic.genome.wustl.edu/links/variants/306	https://civic.genome.wustl.edu/links/genes/20	FALSE	AMPLIFICATION
906	ERBB2	2064	Amplification	Her2-receptor Positive Breast Cancer	0060079	NA	Pertuzumab,Docetaxel,Trastuzumab	Combination	Predictive	Supports	B	Sensitivity/Response	CLEOPATRA (NCT00567190) was a Phase III, randomized and double-blind, placebo-controlled study of 808 patients with HER2-positive metastatic breast cancer.  Patients were HER2-positive by IHC3+ or FISH, and patients who had received prior hormonal treatment or adjuvant/neo-adjuvant therapy with or without trastuzumab for longer than 12 months before randomization were also eligible.  The two arms of the study were trastuzumab and docetaxel with either placebo or pertuzumab.  Median PFS in the placebo arm was 12.4 months while in the petuzumab arm 18.5 months was achieved.  Median OS in the control arm was 40.8 months and 56.5 months with pertuzumab.  These strong results make a case for dual antibody blockade in first line treatments of HER2-positive metastatic breast cancer.	25693012	PubMed	NA	Swain et al., 2015, N. Engl. J. Med.	NCT00567190	5	accepted	1077	306	20	17	37856333	37884915	NA	NA	ENST00000269571.5	NA	NA	NA	NA	75	GRCh37	Her2 (ERBB2) amplifications are seen in up to 20% of breast cancers and were associated with aggressive disease and poor prognosis when discovered. Trastuzumab first found considerable success, and was approved for treatment, in HER2 positive metastatic breast cancer (MBC) which had progressed under chemotherapy. These metastatic cancers nonetheless progressed under trastuzumab, and other forms of therapy were studied for next line treatments, including tyrosine kinase inhibitors. Lapatinib, a reversible inhibitor of tyrosine kinase activity in ErbB1 and ErbB2, and afatinib, an irreversible inhibitor of all 4 ErbB forms were shown to have activity in trastuzumab-progressed HER2 MBC. Interestingly trastuzumab itself also turned out to remain effective in treatment of trastuzumab-progressed HER2 MBC. The LUX-Breast 1 trial compared a TKI-based treatment (afatinib) to a trastuzumab-based treatment of trastuzumab-progressed HER2 MBC, and the LUX-Breast 3 trial addressed TKI application in the context of HER2 MBC with difficult to treat brain metastases. In neither of these cases was the TKI more effective, making successful future replacement of trastuzumab-based therapy with a TKI in trastuzumab-progressed HER2 MBC seem unlikely. Instead, a potential role for TKIs in this disease context is revealed in preclinical work suggesting synergism between TKI and trastuzumab action, and clinical trials with lapatinib or afatinib combined with trastuzumab indicate that dual HER2 blockade may be an effective therapy. Dual antibody HER2 blockade with pertuzumab instead of TKI in HER2 MBC has also recently shown strong results in the CLEOPATRA trial. HER2 overexpression is targeted in neoadjuvant breast cancer treatment, and has also been successfully targeted in gastric cancer.	Somatic	2018-02-18 03:58:48 UTC	https://civic.genome.wustl.edu/links/evidence_items/1077	https://civic.genome.wustl.edu/links/variants/306	https://civic.genome.wustl.edu/links/genes/20	FALSE	AMPLIFICATION
925	ERBB2	2064	Amplification	Endometrial Serous Adenocarcinoma	5750	NA	NA	NA	Prognostic	Supports	B	Poor Outcome	In a study of 27 African American and caucasian patients, endometrial adenocarcinoma samples were assessed for HER2 via IHC staining, and association studies were performed using corresponding patient information.  Earlier deaths were seen with heavier HER2 expression.  Multivariate Cox regression indicated that shorter survival was associated with higher HER2 expression, and not with age or ethnicity, and that observed differences in survival rates between ethnicities can be ascribed to higher rates of HER2 overexpression in African American patients.  The authors conclude that high HER2 expression in USPC is associated with poor outcome and explains observed differences in outcome between ethnicities.	15746676	PubMed	NA	Santin et al., 2005, Am. J. Obstet. Gynecol.	NA	4	accepted	1096	306	20	17	37856333	37884915	NA	NA	ENST00000269571.5	NA	NA	NA	NA	75	GRCh37	Her2 (ERBB2) amplifications are seen in up to 20% of breast cancers and were associated with aggressive disease and poor prognosis when discovered. Trastuzumab first found considerable success, and was approved for treatment, in HER2 positive metastatic breast cancer (MBC) which had progressed under chemotherapy. These metastatic cancers nonetheless progressed under trastuzumab, and other forms of therapy were studied for next line treatments, including tyrosine kinase inhibitors. Lapatinib, a reversible inhibitor of tyrosine kinase activity in ErbB1 and ErbB2, and afatinib, an irreversible inhibitor of all 4 ErbB forms were shown to have activity in trastuzumab-progressed HER2 MBC. Interestingly trastuzumab itself also turned out to remain effective in treatment of trastuzumab-progressed HER2 MBC. The LUX-Breast 1 trial compared a TKI-based treatment (afatinib) to a trastuzumab-based treatment of trastuzumab-progressed HER2 MBC, and the LUX-Breast 3 trial addressed TKI application in the context of HER2 MBC with difficult to treat brain metastases. In neither of these cases was the TKI more effective, making successful future replacement of trastuzumab-based therapy with a TKI in trastuzumab-progressed HER2 MBC seem unlikely. Instead, a potential role for TKIs in this disease context is revealed in preclinical work suggesting synergism between TKI and trastuzumab action, and clinical trials with lapatinib or afatinib combined with trastuzumab indicate that dual HER2 blockade may be an effective therapy. Dual antibody HER2 blockade with pertuzumab instead of TKI in HER2 MBC has also recently shown strong results in the CLEOPATRA trial. HER2 overexpression is targeted in neoadjuvant breast cancer treatment, and has also been successfully targeted in gastric cancer.	Somatic	2016-03-10 17:28:59 UTC	https://civic.genome.wustl.edu/links/evidence_items/1096	https://civic.genome.wustl.edu/links/variants/306	https://civic.genome.wustl.edu/links/genes/20	FALSE	AMPLIFICATION
926	ERBB2	2064	Amplification	Endometrial Serous Adenocarcinoma	5750	NA	Trastuzumab	NA	Predictive	Supports	C	Sensitivity/Response	HER2 expression in uterine serous papillary carcinoma (USPC) is thought to be associated with poor prognosis and may act as a targetable driver mutation in this cancer.  HER2 overexpression in USPC is more common in African American women.  This report covered 2 African American patients, the first of which presented high-grade endometrial adenocarcinoma with IHC3+ HER2-positivity as well as positivity by FISH.  Prior treatment involved surgery and chemotherapy.  Treatment with pacitaxel/carboplatin with trastuzumab showed clear clinical improvement assessed by CT scan and drop in CA-125 levels from 988 to 7.9 U/mL.  The second patient had USPC, and was treated with surgery and radiation.  Trastuzumab monotheraby was then administered.  After 7 months of treatment, the patient showed no sign of disease progression and CA-125 had dropped from 144 to 41 U/mL.  The investigators conclude there is promise in trastuzumab-based therapies in advanced endometrial cancers, including USPC.	18555254	PubMed	NA	Santin et al., 2008, Int J Gynaecol Obstet	NA	4	accepted	1097	306	20	17	37856333	37884915	NA	NA	ENST00000269571.5	NA	NA	NA	NA	75	GRCh37	Her2 (ERBB2) amplifications are seen in up to 20% of breast cancers and were associated with aggressive disease and poor prognosis when discovered. Trastuzumab first found considerable success, and was approved for treatment, in HER2 positive metastatic breast cancer (MBC) which had progressed under chemotherapy. These metastatic cancers nonetheless progressed under trastuzumab, and other forms of therapy were studied for next line treatments, including tyrosine kinase inhibitors. Lapatinib, a reversible inhibitor of tyrosine kinase activity in ErbB1 and ErbB2, and afatinib, an irreversible inhibitor of all 4 ErbB forms were shown to have activity in trastuzumab-progressed HER2 MBC. Interestingly trastuzumab itself also turned out to remain effective in treatment of trastuzumab-progressed HER2 MBC. The LUX-Breast 1 trial compared a TKI-based treatment (afatinib) to a trastuzumab-based treatment of trastuzumab-progressed HER2 MBC, and the LUX-Breast 3 trial addressed TKI application in the context of HER2 MBC with difficult to treat brain metastases. In neither of these cases was the TKI more effective, making successful future replacement of trastuzumab-based therapy with a TKI in trastuzumab-progressed HER2 MBC seem unlikely. Instead, a potential role for TKIs in this disease context is revealed in preclinical work suggesting synergism between TKI and trastuzumab action, and clinical trials with lapatinib or afatinib combined with trastuzumab indicate that dual HER2 blockade may be an effective therapy. Dual antibody HER2 blockade with pertuzumab instead of TKI in HER2 MBC has also recently shown strong results in the CLEOPATRA trial. HER2 overexpression is targeted in neoadjuvant breast cancer treatment, and has also been successfully targeted in gastric cancer.	Somatic	2016-10-06 18:38:51 UTC	https://civic.genome.wustl.edu/links/evidence_items/1097	https://civic.genome.wustl.edu/links/variants/306	https://civic.genome.wustl.edu/links/genes/20	FALSE	AMPLIFICATION
927	ERBB2	2064	Amplification	Endometrial Cancer	1380	NA	Trastuzumab	NA	Predictive	Does Not Support	B	Sensitivity/Response	This phase II single arm study assessed trastuzumab monotherapy in HER2 positive endometrial cancers with tumor response as primary endpoint.  Participants had stage III, IV or recurrent HER2 positive endometrial cancer.  During the trial's initial phase, 23 of 132 patients screened met the criteria of IHC2+ or 3+ or FISH positivity for HER2 status.  In the absence of results, the trial entered phase B, where only patients with HER2 amplification by FISH were admitted.  The trial ended early due to poor accrual with 11 of 154 screened meeting the phase B criteria. No major objective tumor responses were observed in the study.  28% of the cancers were of the serous type that had shown trastuzumab response in case studies.  The investigators note that in other HER2 cancers, such as breast and gastrointestinal, trastuzumab in combination with chemotherapy has been found most effective, and could warrant more study.  Currently a clinical trial (NCT01367002) is evaluating carboplatin/paclitaxel with or without trastuzumab in uterine serous cancer.	19840887	PubMed	NA	Fleming et al., 2010, Gynecol. Oncol.	NA	2	accepted	1098	306	20	17	37856333	37884915	NA	NA	ENST00000269571.5	NA	NA	NA	NA	75	GRCh37	Her2 (ERBB2) amplifications are seen in up to 20% of breast cancers and were associated with aggressive disease and poor prognosis when discovered. Trastuzumab first found considerable success, and was approved for treatment, in HER2 positive metastatic breast cancer (MBC) which had progressed under chemotherapy. These metastatic cancers nonetheless progressed under trastuzumab, and other forms of therapy were studied for next line treatments, including tyrosine kinase inhibitors. Lapatinib, a reversible inhibitor of tyrosine kinase activity in ErbB1 and ErbB2, and afatinib, an irreversible inhibitor of all 4 ErbB forms were shown to have activity in trastuzumab-progressed HER2 MBC. Interestingly trastuzumab itself also turned out to remain effective in treatment of trastuzumab-progressed HER2 MBC. The LUX-Breast 1 trial compared a TKI-based treatment (afatinib) to a trastuzumab-based treatment of trastuzumab-progressed HER2 MBC, and the LUX-Breast 3 trial addressed TKI application in the context of HER2 MBC with difficult to treat brain metastases. In neither of these cases was the TKI more effective, making successful future replacement of trastuzumab-based therapy with a TKI in trastuzumab-progressed HER2 MBC seem unlikely. Instead, a potential role for TKIs in this disease context is revealed in preclinical work suggesting synergism between TKI and trastuzumab action, and clinical trials with lapatinib or afatinib combined with trastuzumab indicate that dual HER2 blockade may be an effective therapy. Dual antibody HER2 blockade with pertuzumab instead of TKI in HER2 MBC has also recently shown strong results in the CLEOPATRA trial. HER2 overexpression is targeted in neoadjuvant breast cancer treatment, and has also been successfully targeted in gastric cancer.	Somatic	2016-02-24 21:06:11 UTC	https://civic.genome.wustl.edu/links/evidence_items/1098	https://civic.genome.wustl.edu/links/variants/306	https://civic.genome.wustl.edu/links/genes/20	FALSE	AMPLIFICATION
